image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
Bosse 3 R1 001.tif,0.44871795,0.05831998,0.012820513,196.26923,1596.9744,18.5,22.166666,0.83458644,0.35348988,0.5549085,0.91303265,2.7999501,4.505981,6.544973,3.8663578,3.886163,3.7930782,3.6464307,32.973175,350.0,0.17333333,5.0,0.91333336,23.0,1.88,17.0,2.7866666,23.0,7.1866665,54.0,9.846666,42.0,11.44,54.0,10.5,42.0,11.526667,54.0,9.126667,41.0,6.7466664,44.0,6.38,24.0,7.7466664,22.0,8.153334,30.0,9.526667,38.0,9.12,30.0,10.24,38.0,8.426666,29.0,9.986667,38.0,11.013333,44.0,12.32,49.0,12.193334,44.0,13.453333,49.0,13.006667,44.0,11.34,49.0,10.326667,32.0,9.806666,28.0,9.033334,40.0,8.353333,28.0,6.846667,40.0,12.440497,78.0,3974600.0,0.5696466,0.16770616,0.4982675,0.0062370063,0.016632017,0.088011086,0.2037422,0.08316008,0.12612613,0.0,1.0,0.61884964,0.5239085,0.66250867,0.45045045,0.49064448,0.7713098,0.7768538,0.32155234,0.57380456,0.004158004,0.15384616,0.27858627,0.76507276,0.47401246,0.36243936,0.45876646,0.44074845,0.4927235,1.0,0.004158004,0.15800416,0.43659043,1.2016633,1.6756757,2.038115,2.4968815,2.93763,3.4303534,4.430353
Bosse 3 R2 001.tif,0.37179488,0.06601775,0.012820513,117.57692,1014.3461,15.948718,22.064102,0.72283554,0.36874858,0.5637108,1.3208079,3.9079614,6.0251017,9.001732,5.398438,5.300914,5.0476875,4.972232,23.259605,242.0,0.18831168,8.0,0.12987013,3.0,0.22077923,8.0,0.15584415,3.0,0.58441556,14.0,0.4935065,7.0,1.1168832,14.0,1.3896104,8.0,2.2142856,14.0,3.1233766,10.0,4.1493506,12.0,5.551948,19.0,6.5584416,19.0,7.0974026,19.0,7.1753244,19.0,7.961039,21.0,8.116883,21.0,9.525974,31.0,10.922078,49.0,12.88961,31.0,14.532468,49.0,14.155844,40.0,13.012987,49.0,10.538961,40.0,7.922078,32.0,5.37013,40.0,2.3961039,11.0,1.7467532,13.0,1.025974,7.0,0.48051947,4.0,12.768025,63.0,3974600.0,0.5,0.0,0.73151124,0.24115756,0.15434083,0.0,0.08038585,0.30305466,0.0,0.0,1.0,1.0,0.6165595,0.67282957,0.6012862,0.55546623,0.66237944,0.74437296,1.0,0.5096463,0.009646302,1.0,0.012861736,0.42122185,0.4011254,0.6012862,0.5924437,0.31350482,1.0,1.0,0.009646302,1.0096463,1.022508,1.4437299,1.8448553,2.4461415,3.0385852,3.35209,4.35209,5.35209
Bosse 3 R3 001.tif,0.2948718,0.06831743,0.012820513,87.82051,806.28204,16.0,22.076923,0.72473866,0.3037887,0.5142512,1.6796947,4.6403246,7.9154077,11.60714,6.8406425,6.6553826,6.336588,6.551423,21.723068,129.0,0.18181819,8.0,0.12987013,2.0,0.22727273,8.0,0.19480519,6.0,0.25324675,8.0,0.064935066,6.0,0.071428575,3.0,0.019480519,1.0,0.17532468,6.0,1.1753247,16.0,2.1623378,17.0,3.7402596,17.0,6.253247,29.0,9.597403,29.0,10.480519,29.0,11.292208,35.0,11.577922,29.0,10.201299,35.0,8.448052,28.0,6.876623,35.0,7.746753,27.0,7.551948,25.0,6.896104,27.0,5.766234,25.0,4.8246756,27.0,2.2012987,23.0,0.73376626,16.0,0.058441557,3.0,0.0,0.0,0.0,0.0,9.862573,74.0,3974600.0,0.50080127,0.083333336,0.0,0.26923078,0.18108974,0.14022435,0.028044872,0.0,0.0,0.0,1.0,1.0,1.0,0.59455127,0.5921474,0.6041667,0.31089744,1.0,0.085737176,0.51121795,0.010416667,0.0024038462,1.0,0.041666668,0.42307693,0.45192307,0.5665064,1.0,1.0,1.0,0.010416667,0.012820513,1.0128205,1.0544871,1.4775641,1.9294872,2.4959936,3.4959936,4.4959936,5.4959936
Dede 1 R1 001.tif,0.33333334,0.045329135,0.012820513,328.48718,1657.5,16.871796,24.333334,0.69336146,0.46369773,0.4335446,0.9301543,2.4401128,4.2321463,6.598693,3.7624629,3.5367444,3.5161464,3.6561627,25.87996,720.0,0.13829787,6.0,0.80851066,12.0,1.7340425,10.0,3.0212767,21.0,4.5851064,17.0,7.0159574,25.0,10.468085,41.0,13.734042,41.0,17.537233,45.0,20.164894,50.0,22.50532,46.0,24.776596,53.0,24.367022,46.0,24.382978,53.0,23.765957,46.0,23.085106,53.0,22.425531,53.0,20.74468,45.0,21.81383,53.0,22.51064,49.0,20.425531,54.0,19.30851,49.0,17.196808,54.0,15.430851,49.0,10.654255,54.0,6.5,36.0,3.8989363,21.0,2.468085,36.0,0.7287234,21.0,0.122340426,2.0,29.706697,137.0,3974600.0,0.0,0.32218844,0.22340426,0.22340426,0.21808511,0.24848025,0.3168693,0.80699086,0.0,0.99772036,1.0,1.0,0.88829786,0.6451368,0.82294834,0.5600304,0.64285713,0.74772036,0.8199088,1.0,1.0,0.49772036,0.52431613,0.41945288,0.3419453,0.5744681,0.32826748,0.081306994,1.0,0.0022796353,1.0,1.4977204,2.0220366,2.4414895,2.7834349,3.357903,3.6861706,3.7674775,4.7674775,4.7697573
Dede 1 R2 001.tif,0.14102565,0.029744757,0.012820513,225.25641,915.96155,17.512821,23.576923,0.742795,0.45609504,0.49660394,1.5648401,4.9639025,8.33136,11.763496,6.8838687,6.801512,6.7806983,6.798796,24.924238,628.0,0.4477612,4.0,0.95522386,9.0,3.0298507,19.0,4.902985,22.0,8.044776,25.0,11.365672,29.0,13.358209,37.0,13.9925375,29.0,13.328359,37.0,12.932836,27.0,11.61194,25.0,12.246268,24.0,10.947762,25.0,10.440298,21.0,10.164179,24.0,9.873135,28.0,10.395522,25.0,13.097015,44.0,12.69403,38.0,12.231343,44.0,14.134328,38.0,14.261194,40.0,14.940298,39.0,13.716418,40.0,10.80597,39.0,7.0074625,37.0,3.9701493,20.0,3.216418,32.0,2.3656716,8.0,2.6119404,13.0,19.415138,81.0,3974600.0,0.20497803,0.36749634,0.43777454,0.42898974,0.33821377,0.23645681,0.21010248,0.29282576,0.39531478,0.44582725,0.51756954,0.5351391,0.3682284,0.81112736,0.71742314,0.84040993,0.76427525,0.52562225,0.51317716,0.215959,0.0109809665,0.14568081,0.08784773,0.3352855,0.5021962,0.48096633,0.60102487,0.07540263,0.1398243,0.07174231,0.0109809665,0.15666178,0.24450952,0.579795,1.0819912,1.5629575,2.1639824,2.2393851,2.3792095,2.4509518
Dede 1 R3 001.tif,0.30769232,0.03273522,0.012820513,519.21796,2066.3333,18.76923,26.74359,0.7018217,0.46275735,0.38265485,0.86640525,2.52506,4.353655,6.306644,3.5031767,3.487436,3.6494534,3.6592007,51.989136,1482.0,2.9484537,18.0,9.824742,31.0,20.402061,42.0,21.639175,37.0,25.525774,51.0,31.969072,79.0,44.793816,113.0,55.72165,106.0,47.762886,96.0,36.113403,106.0,17.845362,60.0,13.577319,42.0,11.896907,44.0,11.938145,29.0,14.381443,44.0,14.103093,29.0,14.536082,35.0,16.195877,37.0,22.247423,53.0,20.309278,50.0,16.86598,53.0,9.969072,30.0,7.1030927,20.0,6.2268043,22.0,5.2474227,13.0,6.927835,28.0,17.907217,81.0,22.381443,71.0,22.13402,81.0,10.721649,45.0,29.989197,100.0,3974600.0,0.15163934,0.105874315,0.23565574,0.094945356,0.15983607,0.22677596,0.22472678,0.12909836,0.33401638,0.97062844,0.98497266,0.82377046,0.42964482,0.73770493,0.52937156,0.5300546,0.83128417,0.7479508,0.829918,0.9603825,0.8087432,0.7240437,0.51229507,0.7363388,0.37021858,0.30259562,0.51297814,0.30054644,0.4897541,0.014344262,0.8087432,1.5327868,2.0450819,2.7814207,3.1516392,3.4542348,3.967213,4.2677593,4.7575135,4.7718577
Dede 2 R1 001.tif,0.21794872,0.030711755,0.012820513,118.96154,499.03845,17.333334,15.141026,1.1447926,0.55729127,0.6131322,2.0192678,5.9660373,9.418882,13.834143,8.228902,8.227437,7.6339626,7.977803,29.267525,286.0,0.05882353,5.0,0.04411765,4.0,0.05882353,5.0,0.04411765,4.0,0.05882353,5.0,0.04411765,4.0,0.05882353,5.0,0.12745099,7.0,0.1127451,5.0,0.12745099,7.0,0.05392157,3.0,0.24019608,7.0,0.7647059,14.0,1.4460784,27.0,4.980392,60.0,8.803922,62.0,12.009804,60.0,14.558824,62.0,16.799019,60.0,16.867647,62.0,18.59804,60.0,18.681372,62.0,19.544117,60.0,19.147058,62.0,18.313726,56.0,14.20098,54.0,11.666667,56.0,8.377451,33.0,6.602941,24.0,5.70098,19.0,10.984424,62.0,3974600.0,0.28328404,0.0,0.0,0.0,0.40754437,0.38905326,0.43713018,0.42381656,0.46079883,0.4289941,0.45044377,0.8468935,0.8868343,0.83505917,0.89275146,0.5998521,1.0,1.0,1.0,0.28994083,0.0066568046,1.0,1.0,1.0,0.1923077,0.5036982,0.39792898,0.46301776,0.3860947,0.021449704,0.0066568046,1.0066568,2.0066566,3.0066566,3.1989644,3.7026625,4.1005917,4.5636096,4.949704,4.9711537
Dede 2 R2 001.tif,0.1923077,0.03142628,0.012820513,67.19231,274.82053,17.512821,14.179487,1.2350813,0.57606924,0.7841591,3.4712634,10.367653,17.05598,23.542778,14.142144,14.146855,14.061252,13.752473,10.859953,176.0,0.039408866,4.0,0.039408866,4.0,0.039408866,4.0,0.039408866,4.0,0.039408866,4.0,0.039408866,4.0,0.039408866,4.0,0.039408866,4.0,0.10837439,8.0,0.10837439,8.0,0.10837439,8.0,0.06896552,8.0,0.06896552,8.0,0.06896552,8.0,0.093596056,8.0,0.3004926,8.0,0.63054186,9.0,0.97536945,9.0,1.4876847,11.0,2.2364533,13.0,3.0246305,20.0,4.2463055,24.0,5.55665,24.0,6.6157637,24.0,7.3743844,24.0,8.433497,24.0,9.536945,29.0,10.935961,40.0,11.413794,40.0,11.448276,40.0,5.4565215,31.0,3974600.0,0.32650074,0.0,0.0,0.0,0.0,0.47584188,0.47291362,0.4407028,0.4070278,0.6896047,0.6998536,0.96632504,0.9238653,0.9033675,0.90483165,1.0,1.0,1.0,1.0,0.32869694,0.0021961932,1.0,1.0,1.0,1.0,0.42898974,0.43045387,0.48316252,0.5592972,0.010248902,0.0021961932,1.0021962,2.0021963,3.0021963,4.0021963,4.431186,4.86164,5.3448024,5.9040995,5.9143486
Dede 2 R3 001.tif,0.5,0.09949762,0.012820513,100.76923,992.0641,14.102564,20.602564,0.6845053,0.84543645,0.6356908,1.121955,3.107184,5.2006564,7.538065,4.577351,4.5425234,4.1339474,4.2663703,10.53864,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925,3.0,0.0,0.0,0.22222222,2.0,3.0370371,10.0,3.0370371,8.0,12.703704,32.0,13.62963,30.0,14.185185,24.0,15.0,24.0,14.333333,38.0,11.37037,43.0,6.814815,22.0,7.0740743,22.0,9.037037,35.0,8.333333,15.0,4.5555553,10.0,4.851852,22.0,2.4444444,4.0,3.1111112,25.0,2.6666667,3.0,2.7777777,23.0,4.111111,14.0,3.2222223,8.0,19.025381,102.0,3974600.0,0.0,0.0,0.0,0.7827273,0.7609091,0.3881818,0.45545456,0.48818183,0.47545454,0.4390909,0.44181818,0.9209091,0.92454547,0.9672727,0.9790909,0.94454545,0.80636364,1.0,1.0,1.0,1.0,1.0,1.0,0.023636363,0.18363637,0.59090906,0.5118182,0.43636364,0.44545454,0.0027272727,1.0,2.0,3.0,3.0236363,3.2072728,3.7981818,4.31,4.7463636,5.191818,5.1945457
Dede 3 R1 001.tif,0.43589744,0.05169323,0.012820513,137.91026,759.7692,15.269231,18.858974,0.8096533,0.47237188,0.47274268,1.3909925,4.0404983,6.8931355,9.922412,5.827309,5.728578,5.4640074,5.7400527,27.80522,316.0,0.5817308,17.0,1.2644231,14.0,2.3509614,17.0,3.8846154,34.0,4.2403846,59.0,4.3846154,34.0,5.5625,59.0,6.798077,34.0,7.7403846,59.0,7.389423,34.0,7.5096154,59.0,6.701923,30.0,8.182693,37.0,10.264423,56.0,10.701923,41.0,11.485577,56.0,12.451923,48.0,13.480769,56.0,13.822115,48.0,13.850962,56.0,12.307693,48.0,10.591346,44.0,9.370193,48.0,8.269231,42.0,7.081731,41.0,4.8701925,30.0,3.6153846,22.0,2.8028846,30.0,2.1875,19.0,2.0673077,30.0,12.539642,68.0,3974600.0,0.06968933,0.25860623,0.41141897,0.48866498,0.004198153,0.11922754,0.15617129,0.2418136,0.0,0.0,1.0,1.0,0.70696896,0.6641478,0.63979846,0.73131824,0.5256087,0.49118388,0.38035265,0.17212427,0.102434926,0.12174643,0.0797649,0.036943745,0.72712004,0.52057093,0.5079765,0.46515533,1.0,1.0,0.102434926,0.22418135,0.30394626,0.34089,1.0680101,1.5885811,2.0965576,2.561713,3.561713,4.561713
Dede 3 R2 001.tif,0.21794872,0.028770953,0.012820513,524.5641,2024.4231,18.833334,25.461538,0.7396777,0.4808689,0.5076031,0.8895919,2.6094487,4.056559,6.0329504,3.5816853,3.473348,3.4381685,3.4473639,36.46337,1573.0,1.2352941,25.0,6.0392156,47.0,12.130719,49.0,15.411765,49.0,16.48366,49.0,20.27451,59.0,17.666666,59.0,15.836601,59.0,20.09804,59.0,23.0,54.0,26.72549,79.0,29.810457,79.0,33.045753,79.0,33.75817,79.0,31.17647,58.0,30.980392,58.0,26.522877,57.0,21.705883,56.0,18.450981,51.0,20.568628,53.0,23.96732,66.0,25.104576,66.0,25.09804,66.0,23.06536,66.0,17.039215,63.0,11.529411,39.0,11.699347,25.0,13.490196,41.0,14.20915,41.0,12.601307,41.0,29.574163,131.0,3974600.0,0.04969367,0.07079646,0.3226685,0.0987066,0.078965284,0.20626277,0.27365553,0.23485364,0.22532335,0.36419332,0.3655548,0.61538464,0.7930565,0.7426821,0.85159975,0.81484,0.98910826,0.89652824,0.6671205,0.07420014,0.024506466,0.596324,0.57385975,0.89040166,0.7358748,0.645337,0.46902654,0.55820286,0.39006126,0.0013614704,0.024506466,0.6208305,1.1946902,2.0850918,2.8209667,3.4663038,3.9353304,4.493533,4.8835945,4.884956
Dede 3 R3 001.tif,0.21794872,0.03403048,0.012820513,431.55127,1753.1282,15.294871,25.012821,0.6114813,0.31468222,0.4127159,0.64126396,2.1674078,3.744274,5.81812,3.1899388,3.2296627,2.9813302,3.2428844,34.69854,1032.0,2.4646018,42.0,5.4026546,47.0,9.199115,45.0,13.172566,47.0,16.756638,46.0,19.588495,47.0,21.331858,46.0,20.309734,43.0,19.597345,46.0,18.451328,43.0,17.41593,49.0,17.296461,43.0,16.81416,49.0,19.911505,56.0,26.0,67.0,29.017698,69.0,31.876106,74.0,33.752213,69.0,33.734512,74.0,33.172565,69.0,29.938053,74.0,24.336283,67.0,18.619469,59.0,15.168141,67.0,9.168141,44.0,6.579646,31.0,4.216814,23.0,2.482301,20.0,1.1371682,20.0,0.58849555,19.0,52.070988,157.0,3974530.0,0.34618607,0.22967309,0.2187762,0.24643755,0.16680637,0.17351216,0.28751048,0.42078793,0.0,0.9991618,1.0,1.0,0.48281643,0.3864208,0.49371332,0.37803856,0.35624477,0.3176865,0.4417435,0.44006705,0.093880974,0.2120704,0.09891031,0.10980721,0.21123219,0.3202012,0.09891031,0.0620285,1.0,8.38223E-4,0.093880974,0.3059514,0.4048617,0.5146689,0.72590107,1.0461023,1.1450126,1.2070411,2.2070413,2.2078795
Difou 1 R1 001.tif,0.26923078,0.051936224,0.012820513,181.91026,1331.2051,15.743589,18.064102,0.87154007,0.4392733,0.5095027,0.8076834,2.3228614,3.7876034,5.315378,3.1642718,3.1301982,3.116147,3.1341276,23.696724,428.0,0.2682927,16.0,0.69207317,16.0,1.1707317,16.0,1.8567073,21.0,2.3932927,21.0,2.8993902,21.0,3.6890244,21.0,4.621951,21.0,5.5914636,24.0,6.844512,43.0,7.759146,43.0,8.317073,43.0,9.042683,43.0,9.756098,43.0,10.304878,43.0,10.591463,43.0,10.914634,43.0,10.875,43.0,10.780488,43.0,10.841463,43.0,11.033537,43.0,11.155488,43.0,10.893292,43.0,10.515244,33.0,10.064024,33.0,10.47561,33.0,10.286586,33.0,10.52439,33.0,10.658537,33.0,10.185976,33.0,8.830953,58.0,3974600.0,0.22801302,0.060260586,0.0032573289,0.014657981,0.06514658,0.07899023,0.10504886,0.25570032,0.30944625,0.14820847,0.18159609,0.6547231,0.99674267,0.8607492,0.9030945,0.8110749,0.8192182,0.784202,0.7662867,0.5179153,0.28990227,0.7060261,0.78094465,0.80456024,0.74592835,0.82410425,0.75570035,0.7410423,0.34527686,0.033387624,0.28990227,0.99592835,1.776873,2.5814333,3.3273616,4.151466,4.9071665,5.6482086,5.9934855,6.026873
Difou 1 R2 001.tif,0.16666667,0.04931024,0.012820513,65.9359,502.73077,9.576923,12.717949,0.7530242,0.42890078,0.48087037,0.8884299,2.743835,4.2464232,6.161477,3.598118,3.6081147,3.5593042,3.5210516,43.276604,157.0,0.106529206,4.0,0.35051546,10.0,0.78006876,16.0,1.2646048,24.0,1.5017182,16.0,1.8728522,24.0,2.072165,16.0,2.3917525,24.0,2.580756,16.0,3.041237,24.0,2.993127,16.0,3.4158075,24.0,3.3676975,16.0,3.7353952,24.0,3.7319589,16.0,4.305842,24.0,4.3195877,16.0,4.7766323,24.0,4.917526,16.0,5.04811,19.0,5.0068727,18.0,5.4707904,22.0,5.426117,21.0,5.6735396,22.0,5.4810996,23.0,5.2611685,22.0,5.1030927,23.0,5.24055,22.0,5.443299,23.0,5.412371,22.0,4.376923,22.0,3974600.0,0.1793842,0.05488621,0.084337346,0.036144577,0.0053547523,0.092369474,0.22623828,0.030789826,0.55689424,0.68139225,0.7456493,0.9464525,0.9973226,0.9531459,0.91298527,0.7054886,0.79518074,0.8982597,0.3253012,0.20348059,0.024096385,0.270415,0.81392235,0.7590361,0.70013386,0.82061577,0.7269076,0.9665328,0.38955823,0.064257026,0.024096385,0.29451138,1.1084337,1.8674698,2.5676036,3.3882194,4.115127,5.08166,5.471218,5.5354753
Difou 1 R3 001.tif,0.20512821,0.044888694,0.012820513,102.11539,707.35895,13.935898,13.358974,1.0431862,0.46839225,0.4869206,0.9677203,2.881937,4.9057527,6.5588503,3.9593287,3.8681445,3.874343,3.9409866,32.83868,205.0,0.34519574,14.0,1.3060498,33.0,1.7259786,33.0,2.0533807,33.0,2.3843417,33.0,2.9395018,33.0,3.4768684,33.0,4.313167,33.0,4.9893236,33.0,5.530249,33.0,6.1743774,33.0,6.633452,33.0,7.1209965,33.0,7.5907474,33.0,8.245552,33.0,9.071175,44.0,9.814946,44.0,9.782918,44.0,9.64057,44.0,9.597865,44.0,9.633452,44.0,9.615659,44.0,9.309608,44.0,8.772242,44.0,8.234876,44.0,7.9181495,44.0,7.5907474,44.0,7.3985767,44.0,7.163701,44.0,6.9715304,44.0,7.1634617,40.0,3974600.0,0.6982521,0.04599816,0.047838088,0.004599816,0.011959522,0.058877643,0.1352346,0.14535418,0.12603496,0.5924563,0.6899724,0.7920883,0.8049678,0.86568534,0.95124197,0.9852806,0.9733211,0.874885,0.6642134,0.73597056,0.03771849,0.61821526,0.82704693,0.9687213,0.9733211,0.8923643,0.7304508,0.6596136,0.66605335,0.0975161,0.03771849,0.65593374,1.4829807,2.451702,3.425023,4.3173876,5.047838,5.707452,6.373505,6.471021
Difou 2 R1 001.tif,0.25641027,0.03698408,0.012820513,196.91026,1062.4487,17.179487,22.141026,0.775912,0.49785772,0.53728837,1.3421463,3.9619048,6.585404,9.136971,5.432781,5.490992,5.307623,5.3146334,51.64711,587.0,0.8364486,15.0,1.5373832,14.0,2.7990654,17.0,3.6635513,19.0,4.9766355,33.0,6.191589,33.0,6.9439254,33.0,7.6635513,33.0,7.7009344,33.0,7.925234,33.0,7.2476635,33.0,6.2990656,26.0,6.803738,31.0,8.009346,34.0,11.649532,70.0,12.336449,62.0,13.140187,70.0,13.7616825,62.0,14.948598,70.0,14.621495,62.0,13.626168,70.0,10.700934,51.0,9.602804,69.0,9.957944,37.0,10.892524,69.0,9.135514,38.0,8.551402,63.0,8.2523365,38.0,8.672897,63.0,6.817757,38.0,10.871893,48.0,3974600.0,0.11119403,0.055223882,0.35671642,0.33731344,0.14179105,0.09402985,0.023134328,0.3067164,0.0,0.22686568,0.23059702,1.0,0.83656716,0.94402987,0.99626863,0.8686567,0.70149255,0.78432834,0.7425373,0.661194,0.55,0.68731344,0.42761195,0.3641791,0.72686565,0.9022388,0.9208955,0.5298507,1.0,0.0037313432,0.55,1.2373135,1.6649255,2.0291045,2.75597,3.6582088,4.5791044,5.1089554,6.1089554,6.1126866
Difou 2 R2 001.tif,0.2948718,0.042309463,0.012820513,176.3718,1020.1923,13.756411,18.205128,0.75563383,0.49655968,0.6198382,0.8717436,2.679045,4.47104,6.0215144,3.7563179,3.7063777,3.6168394,3.5599246,35.594486,443.0,0.04245283,3.0,0.04245283,2.0,0.44339624,13.0,0.6745283,10.0,0.7877358,13.0,0.9056604,10.0,1.023585,13.0,1.2877358,10.0,1.6745284,13.0,3.268868,42.0,3.7547169,31.0,4.014151,42.0,4.1698112,31.0,5.1603775,42.0,6.3584905,31.0,8.193397,42.0,8.5,32.0,9.608491,42.0,9.122642,32.0,10.4103775,37.0,10.886792,34.0,11.70283,37.0,12.820755,34.0,12.9103775,37.0,12.962264,34.0,15.009434,41.0,17.632076,49.0,18.580189,54.0,18.679245,63.0,16.561321,54.0,8.1866665,110.0,3974600.0,0.20223673,0.38024232,0.4836906,0.56570363,0.55079216,0.020503262,0.07921715,0.19478099,0.35694316,0.76607645,0.7698043,0.7437092,0.8592731,0.833178,0.7856477,0.7707363,0.7297297,0.50419384,0.4082013,0.20316869,9.3196647E-4,0.027958993,0.020503262,0.1640261,0.21994407,0.76514447,0.75396085,0.6644921,0.38676608,0.0037278659,9.3196647E-4,0.02889096,0.04939422,0.21342032,0.4333644,1.1985089,1.9524697,2.6169617,3.003728,3.0074558
Difou 2 R3 001.tif,0.42307693,0.058134936,0.012820513,502.05127,3403.8975,17.141026,25.25641,0.6786802,0.51186657,0.54359037,0.42749637,1.3744313,2.1409507,2.959669,1.8787212,1.7846322,1.7428476,1.6896695,24.1289,1233.0,0.22302158,2.0,1.3597122,12.0,3.3453238,35.0,5.8561153,25.0,7.913669,35.0,10.273381,36.0,11.733813,43.0,18.280575,67.0,26.438848,80.0,29.08633,87.0,28.395683,80.0,25.201439,87.0,16.13669,59.0,15.359713,47.0,18.690647,43.0,21.057554,47.0,25.517986,57.0,25.201439,46.0,22.676258,57.0,21.302158,46.0,19.23741,46.0,21.474821,64.0,24.633093,49.0,32.15827,73.0,33.352516,70.0,33.431656,73.0,30.172663,70.0,26.784172,68.0,18.446043,48.0,14.302158,53.0,27.438282,120.0,3974600.0,0.81899774,0.08676141,0.10845176,0.112191476,0.09573673,0.026925953,0.011219148,0.04562453,0.043380704,0.06357517,0.09124906,0.90052354,0.92969334,0.76888555,0.90501124,0.9551234,0.9842932,0.53253555,0.72176516,0.8406881,0.021690352,0.63500375,0.42408377,0.8721017,0.8593867,0.87808526,0.7576664,0.8840688,0.85714287,0.027673896,0.021690352,0.6566941,1.0807779,1.9528797,2.8122663,3.6903515,4.448018,5.332087,6.18923,6.2169037
Difou 3 R1 001.tif,0.25641027,0.04533415,0.012820513,182.1923,1089.4615,17.52564,13.166667,1.3310614,0.3884763,0.46986425,0.72166914,2.178811,3.6444962,5.4455976,3.0930476,3.1364942,3.0903058,3.0770316,38.53049,378.0,0.2304038,22.0,0.7078385,22.0,1.7909739,60.0,2.2945368,60.0,2.591449,60.0,2.8931117,60.0,3.4418051,60.0,3.9881234,60.0,4.4014254,60.0,4.805226,60.0,5.334917,60.0,5.805226,60.0,6.1567698,60.0,7.2494063,60.0,8.244656,60.0,9.0,60.0,9.551069,60.0,10.301662,60.0,11.154394,60.0,11.769596,60.0,12.572447,60.0,13.477435,60.0,14.002376,60.0,14.425179,60.0,14.8788595,60.0,15.166271,60.0,15.128266,60.0,14.736342,45.0,14.401425,45.0,14.24228,45.0,4.1270356,33.0,3974600.0,0.25749817,0.18580835,0.20117044,0.2026335,0.19678128,0.19824433,0.2304316,0.32260424,0.3394294,0.49451354,0.4989027,0.53035843,0.569861,0.6079005,0.6188734,0.6386247,0.6781273,0.7161668,0.5347476,0.3035845,0.04608632,0.34893927,0.51499635,0.4754938,0.44184345,0.4206291,0.3774689,0.24725677,0.19092904,0.0043891734,0.04608632,0.39502558,0.9100219,1.3855157,1.8273592,2.2479882,2.625457,2.8727138,3.0636427,3.068032
Difou 3 R2 001.tif,0.21794872,0.03829068,0.012820513,111.589745,636.9359,17.538462,12.5,1.4030769,0.4759444,0.36649266,1.1066403,3.6641774,6.180592,9.155009,5.0293674,5.1902337,5.0362916,5.231698,56.43806,274.0,0.14450867,17.0,0.34393063,17.0,0.4479769,17.0,0.91618496,24.0,1.8294798,56.0,3.968208,68.0,4.511561,68.0,4.9768786,68.0,5.5289016,68.0,5.988439,68.0,6.352601,68.0,6.5606937,68.0,6.9710984,68.0,7.846821,68.0,8.653179,68.0,9.4450865,68.0,10.893064,68.0,11.710982,68.0,11.771676,68.0,11.875723,68.0,11.99422,68.0,12.086705,68.0,12.092485,68.0,12.144508,68.0,12.014451,68.0,11.456648,68.0,9.881503,61.0,8.251445,55.0,7.947977,55.0,7.3410406,55.0,5.165242,28.0,3974600.0,0.55847955,0.42909357,0.3121345,0.25438598,0.24122807,0.29020467,0.4005848,0.5774854,0.0,0.22953217,0.23976608,1.0,0.60672516,0.42909357,0.70467836,0.7266082,0.5475146,0.6016082,0.5219298,0.5782164,0.019736841,0.09283626,0.28947368,0.29312867,0.4853801,0.41447368,0.028508771,0.029239766,1.0,0.010233918,0.019736841,0.1125731,0.4020468,0.69517547,1.1805556,1.5950292,1.623538,1.6527778,2.6527777,2.6630116
